DE-1315	Gemeindebücherei Unterhaching
DE-1343	Gemeindebücherei Offenbach
DE-1344	Merz Akademie, Hochschule für Gestaltung, Kunst und Medien, Stuttgart, staatlich anerkannt, Bibliothek
DE-1256	Mediathek Müllheim, Öffentliche Bibliothek
DE-1258	Stadtbibliothek Melle
DE-D272	Deutsches Institut für Sachunmittelbare Demokratie an der TU Dresden (DISUD an der TUD) e.V., Bibliothek
AT-UBTUG-FBGM	Technische Universität Graz, Universitätsbibliothek, Fachbibliothek für Geodäsie und Mathematik
DE-82-785	Klinik für Gefäßchirurgie, Bibliothek
DE-Kon8	Kemnik GmbH, Kemnik-Archiv
DE-Goe170	Institut für angewandte Kulturforschung e.V., Bibliothek
DE-Hv136	Dritte Welt Forum in Hannover e.V., Archiv und Bibliothek
DE-5-180	Universität Bonn, Institut für Deutsches, Europäisches und Internationales Familienrecht, Bibliothek
DE-M501	Bayerische Staatskanzlei, Büchereiverwaltung
DE-188-920	Freie Universität Berlin, Fachbereich Philosophie und Geisteswissenschaften, Philologische Bibliothek
DE-Sa26	Landesinstitut für Pädagogik und Medien, Bibliothek
AT-UBMUG	Medizinische Universität Graz, Bibliothek
DE-1225	Stadt- und Kurbibliothek J.F.W. Zachariä
DE-M411	Bibliothek der Max-Planck-Institute Martinsried
DE-Kn190	Infoterm Library
DE-1231	Stadtbücherei Trossingen
DE-1233	Stadtbücherei Arnsberg, Bücherei Hüsten
DE-Mh37	Landesarbeitsgericht Baden-Württemberg, Kammern Mannheim; Arbeitsgericht Mannheim: gemeinsame Bibliothek
DE-Loer4	Arbeitsgericht Lörrach, Bibliothek
DE-Frei206	Landesarbeitsgericht Baden-Württemberg, Kammern Freiburg; Arbeitsgericht Freiburg: gemeinsame Bibliothek
DE-Ka91	Arbeitsgericht Karlsruhe, Bibliothek
DE-66-1	Hochschul- und Landesbibliothek Fulda, Wissenschaftliche Sammlung Rhön
DE-1235	Stadtbibliothek Apolda
DE-1242	Stadtbibliothek Leinefelde
